"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","title.company","headquarters","state","net_worth.millions","position","rank","url.bio.forbes","url.image"
"1250",2000,"Billionaires","John Dorrance III","Dorrance",0,74,"Campbell Soup","Food and Beverage","M","Ireland",2018-02-13 23:10:01,2800,850,850,"//specials-images.forbesimg.com/imageserve/589f811fa7ea431f32194c57/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=106&cropY2=850",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-dorrance-iii","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1251",2000,"Billionaires","John Edson","Edson",0,85,"leisure craft","Manufacturing","M","United States",2018-02-13 23:10:01,1410.31,1622,1622,NA,NA,"WY","Wyoming",NA,NA,NA,"http://www.forbes.com/profile/john-edson","http://i.forbesimg.com/media/lists/people/john-edson_200x200.jpg"
"1252",2000,"Billionaires","John Farber","Farber",-0.107,92,"chemicals","Manufacturing","M","United States",2018-02-13 23:10:01,1716.302,1382,1382,NA,NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/john-farber","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1253",2000,"Billionaires","John Fisher","Fisher",48.967,56,"Gap","Fashion & Retail","M","United States",2018-02-13 23:10:01,2853.041,833,833,"//specials-images.forbesimg.com/imageserve/59dd767a31358e542c0393ab/416x416.jpg?background=000000&cropX1=363&cropX2=2310&cropY1=658&cropY2=2605","President, Pisces, Inc.","CA","California",NA,NA,NA,"http://www.forbes.com/profile/john-fisher","http://i.forbesimg.com/media/lists/people/john-fisher_200x200.jpg"
"1254",2000,"Billionaires","John Fredriksen","Fredriksen",12.774,73,"shipping","Logistics","M","Cyprus",2018-02-13 23:10:01,7083.206,235,235,"//specials-images.forbesimg.com/imageserve/589f42234bbe6f0e55868ad0/416x416.jpg?background=000000&cropX1=40&cropX2=710&cropY1=63&cropY2=733",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-fredriksen","http://i.forbesimg.com/media/lists/people/john-fredriksen_200x200.jpg"
"1255",2000,"Billionaires","John Gandel","Gandel",15.813,83,"shopping malls","Real Estate","M","Australia",2018-02-13 23:10:01,4143.817,528,528,"//specials-images.forbesimg.com/imageserve/56a027e2e4b0ed854f52939a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=58&cropY2=799",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-gandel","http://i.forbesimg.com/media/lists/people/john-gandel_200x200.jpg"
"1256",2000,"Billionaires","John Gokongwei Jr","Gokongwei",113.741,91,"food and beverage","Diversified","M","Philippines",2018-02-13 23:10:01,5855.677,312,312,"//specials-images.forbesimg.com/imageserve/d70e19d44da6ed97af796d410314cc69/416x416.jpg?background=000000&cropX1=206&cropX2=646&cropY1=44&cropY2=484",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-gokongwei-jr","http://i.forbesimg.com/media/lists/people/john-gokongwei-jr_200x200.jpg"
"1257",2000,"Billionaires","John Grayken","Grayken",0,61,"private equity","Finance and Investments","M","Ireland",2018-02-13 23:10:01,6550,271,271,"//specials-images.forbesimg.com/imageserve/589f8184a7ea431f32194c5b/416x416.jpg?background=000000&cropX1=134&cropX2=590&cropY1=135&cropY2=591",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-grayken","http://i.forbesimg.com/media/lists/people/john-grayken_200x200.jpg"
"1258",2000,"Billionaires","John Henry","Henry",0,68,"sports","Sports","M","United States",2018-02-13 23:10:01,2492.295,969,969,"//specials-images.forbesimg.com/imageserve/59dd8b2d4bbe6f37dda04c83/416x416.jpg?background=000000&cropX1=840&cropX2=2623&cropY1=73&cropY2=1857",NA,"FL","Florida",NA,NA,NA,"http://www.forbes.com/profile/john-henry","http://i.forbesimg.com/media/lists/people/john-henry_200x200.jpg"
"1259",2000,"Billionaires","John Kapoor","Kapoor",-12.937,74,"healthcare","Healthcare","M","United States",2018-02-13 23:10:01,1786.604,1325,1325,"//specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropX1=560&cropX2=1413&cropY1=249&cropY2=1101",NA,"AZ","Arizona",NA,NA,NA,"http://www.forbes.com/profile/john-kapoor","http://i.forbesimg.com/media/lists/people/john-kapoor_200x200.jpg"
"1260",2000,"Billionaires","John Liew","Liew",0,50,"Investment Management","Finance and Investments","M","United States",2018-02-13 23:10:01,1000,1974,1977,"//specials-images.forbesimg.com/imageserve/58c1a0f131358e1a35acb5df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768",NA,"CT","Connecticut",NA,NA,NA,"http://www.forbes.com/profile/john-liew","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1261",2000,"Billionaires","John MacMillan","MacMillan",0,68,"Cargill","Food and Beverage","M","United States",2018-02-13 23:10:01,1323.989,1697,1698,NA,NA,"MN","Minnesota",NA,NA,NA,"http://www.forbes.com/profile/john-macmillan-1","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1262",2000,"Billionaires","John Malone","Malone",60.547,76,"cable television","Media & Entertainment","M","United States",2018-02-13 23:10:01,8192.887,194,194,"//specials-images.forbesimg.com/imageserve/59d584aba7ea436b47b37436/416x416.jpg?background=000000&cropX1=436&cropX2=3646&cropY1=70&cropY2=3280",NA,"CO","Colorado",NA,NA,NA,"http://www.forbes.com/profile/john-malone","http://i.forbesimg.com/media/lists/people/john-malone_200x200.jpg"
"1263",2000,"Billionaires","John Mars","Mars",0,82,"candy, pet food","Food and Beverage","M","United States",2018-02-13 23:10:01,23729.234,34,35,NA,NA,"WY","Wyoming",NA,NA,NA,"http://www.forbes.com/profile/john-mars","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1264",2000,"Billionaires","John Martin","Martin",3.257,66,"pharmaceuticals","Healthcare","M","United States",2018-02-13 23:10:01,1142.328,1874,1874,NA,NA,"CA","California",NA,NA,NA,"http://www.forbes.com/profile/john-martin","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1265",2000,"Billionaires","John Menard Jr","Menard",0.034,78,"home improvement stores","Fashion & Retail","M","United States",2018-02-13 23:10:01,11508.62,138,138,"//specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394","Founder, Menard, Inc.","WI","Wisconsin",NA,NA,NA,"http://www.forbes.com/profile/john-menard-jr","http://i.forbesimg.com/media/lists/people/john-menard-jr_200x200.jpg"
"1266",2000,"Billionaires","John Middleton","Middleton",0,62,"tobacco","Food and Beverage","M","United States",2018-02-13 23:10:01,3048,779,779,"//specials-images.forbesimg.com/imageserve/59dd1fbe31358e542c038f3a/416x416.jpg?background=000000&cropX1=1896&cropX2=5147&cropY1=207&cropY2=3456",NA,"PA","Pennsylvania",NA,NA,NA,"http://www.forbes.com/profile/john-middleton","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1267",2000,"Billionaires","John Morris","Morris",0,69,"sporting goods retail","Fashion & Retail","M","United States",2018-02-13 23:10:01,4384.066,490,490,"//specials-images.forbesimg.com/imageserve/59d7f5c5a7ea436b47b38bd1/416x416.jpg?background=000000&cropX1=549&cropX2=1262&cropY1=117&cropY2=830",NA,"MO","Missouri",NA,NA,NA,"http://www.forbes.com/profile/john-morris","http://i.forbesimg.com/media/lists/people/john-morris_200x200.jpg"
"1268",2000,"Billionaires","John Overdeck","Overdeck",0,48,"hedge funds","Finance and Investments","M","United States",2018-02-13 23:10:01,4940,411,412,"//specials-images.forbesimg.com/imageserve/57e0857f31358e16c589ba48/416x416.jpg?background=000000&cropX1=89&cropX2=744&cropY1=42&cropY2=698","Co-Founder & Co-Chairman, Two Sigma Investments","NJ","New Jersey",NA,NA,NA,"http://www.forbes.com/profile/john-overdeck","http://i.forbesimg.com/media/lists/people/john-overdeck_200x200.jpg"
"1269",2000,"Billionaires","John Paul DeJoria","DeJoria",0,73,"hair products, tequila","Fashion & Retail","M","United States",2018-02-13 23:10:01,3286.404,704,704,"//specials-images.forbesimg.com/imageserve/59dbec474bbe6f37dda0386b/416x416.jpg?background=000000&cropX1=701&cropX2=2448&cropY1=274&cropY2=2022",NA,"TX","Texas",NA,NA,NA,"http://www.forbes.com/profile/john-paul-dejoria","http://i.forbesimg.com/media/lists/people/john-paul-dejoria_200x200.jpg"
"1270",2000,"Billionaires","John Paulson","Paulson",0,62,"hedge funds","Finance and Investments","M","United States",2018-02-13 23:10:01,7800,208,208,"//specials-images.forbesimg.com/imageserve/59d588784bbe6f37dda003a0/416x416.jpg?background=000000&cropX1=818&cropX2=1919&cropY1=283&cropY2=1384","Founder, Paulson &#38; Co. Inc.","NY","New York",NA,NA,NA,"http://www.forbes.com/profile/john-paulson","http://i.forbesimg.com/media/lists/people/john-paulson_200x200.jpg"
"1271",2000,"Billionaires","John Pritzker","Pritzker",0,65,"hotels, investments","Finance and Investments","M","United States",2018-02-13 23:10:01,2429,1006,1006,"//specials-images.forbesimg.com/imageserve/59dd9070a7ea436b47b3aff2/416x416.jpg?background=000000&cropX1=467&cropX2=1318&cropY1=77&cropY2=928",NA,"CA","California",NA,NA,NA,"http://www.forbes.com/profile/john-pritzker","http://i.forbesimg.com/media/lists/people/john-pritzker_200x200.jpg"
"1272",2000,"Billionaires","John Reece","Reece",0,60,"chemicals","Manufacturing","M","United Kingdom",2018-02-13 23:10:01,5579.354,345,346,"//specials-images.forbesimg.com/imageserve/58a0baa54bbe6f0e55869bfa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-reece","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1273",2000,"Billionaires","John Sall","Sall",0,69,"software","Technology","M","United States",2018-02-13 23:10:01,4557.954,466,466,"http://specials-images.forbesimg.com/imageserve/1b5f05362e07e6167bd725cc03bc8494/416x416.jpg?background=000000&cropX1=0&cropX2=1050&cropY1=158&cropY2=1209","Co-Founder, Executive Vice President, SAS Institute","NC","North Carolina",NA,NA,NA,"http://www.forbes.com/profile/john-sall","http://i.forbesimg.com/media/lists/people/john-sall_200x200.jpg"
"1274",2000,"Billionaires","John Tu","Tu",0,76,"computer hardware","Technology","M","United States",2018-02-13 23:10:01,5852.357,313,314,"http://specials-images.forbesimg.com/imageserve/a8e97df48d0b22d58aa783577ec6c714/416x416.jpg?background=000000&cropX1=95&cropX2=609&cropY1=89&cropY2=603","President, Kingston Technology Corporation","CA","California",NA,NA,NA,"http://www.forbes.com/profile/john-tu","http://i.forbesimg.com/media/lists/people/john-tu_200x200.jpg"
"1275",2000,"Billionaires","John Tyson","Tyson",5.97,64,"food processing","Food and Beverage","M","United States",2018-02-13 23:10:01,2294.778,1061,1061,"//specials-images.forbesimg.com/imageserve/a0e8dcd55a90fd107542753485c116c1/416x416.jpg?background=000000&cropX1=100&cropX2=639&cropY1=27&cropY2=567",NA,"AR","Arkansas",NA,NA,NA,"http://www.forbes.com/profile/john-tyson","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1276",2000,"Billionaires","John Van Lieshout","Van Lieshout",0,72,"real estate","Real Estate","M","Australia",2018-02-13 23:10:01,1203.291,1813,1813,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-van-lieshout","http://i.forbesimg.com/media/lists/people/john-van-lieshout_200x200.jpg"
"1277",2000,"Billionaires","John Whittaker","Whittaker",-2.896,75,"real estate","Real Estate","M","United Kingdom",2018-02-13 23:10:01,1663.382,1427,1427,"//specials-images.forbesimg.com/imageserve/5a70f2e831358e4955ac11b0/416x416.jpg?background=000000&cropX1=80&cropX2=489&cropY1=0&cropY2=409",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/john-whittaker","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1278",2000,"Billionaires","Johnelle Hunt","Hunt",47.29,86,"trucking","Logistics","F","United States",2018-02-13 23:10:01,3021.98,787,787,"//specials-images.forbesimg.com/imageserve/59dd6c1431358e542c03936b/416x416.jpg?background=000000&cropX1=0&cropX2=888&cropY1=69&cropY2=957",NA,"AR","Arkansas",NA,NA,NA,"http://www.forbes.com/profile/johnelle-hunt","http://i.forbesimg.com/media/lists/people/johnelle-hunt_200x200.jpg"
"1279",2000,"Billionaires","Jon Stryker","Stryker",14.872,59,"medical equipment","Healthcare","M","United States",2018-02-13 23:10:01,2942.104,807,807,"//specials-images.forbesimg.com/imageserve/57ee838131358e74c70ef651/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=15&cropY2=759",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/jon-stryker","http://i.forbesimg.com/media/lists/people/jon-stryker_200x200.jpg"
"1280",2000,"Billionaires","Jon Yarbrough","Yarbrough",0,60,"video games","Gambling & Casinos","M","United States",2018-02-13 23:10:01,1992,1223,1223,"http://specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/416x416.jpg?background=000000&cropX1=153&cropX2=544&cropY1=48&cropY2=440",NA,"TN","Tennessee",NA,NA,NA,"http://www.forbes.com/profile/jon-yarbrough","http://i.forbesimg.com/media/lists/people/jon-yarbrough_200x200.jpg"
"1281",2000,"Billionaires","Jonas Kamprad","Kamprad",0,51,"IKEA","Finance and Investments","M","Sweden",2018-02-13 23:10:01,1073.366,1922,1922,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jonas-kamprad","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1282",2000,"Billionaires","Jonathan Gray","Gray",11.095,48,"investments","Finance and Investments","M","United States",2018-02-13 23:10:01,2551.227,938,938,"http://specials-images.forbesimg.com/imageserve/57226a5f4bbe6f6f9575041c/416x416.jpg?background=000000&cropX1=27&cropX2=705&cropY1=13&cropY2=691",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/jonathan-gray","http://i.forbesimg.com/media/lists/people/jonathan-gray_200x200.jpg"
"1283",2000,"Billionaires","Jonathan Harmsworth","Harmsworth",-1.274,50,"publishing","Media & Entertainment","M","United Kingdom",2018-02-13 23:10:01,1263.978,1756,1756,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jonathan-harmsworth","http://i.forbesimg.com/media/lists/people/jonathan-harmsworth_200x200.jpg"
"1284",2000,"Billionaires","Jonathan Nelson","Nelson",0,61,"private equity","Finance and Investments","M","United States",2018-02-13 23:10:01,1965,1237,1237,"http://specials-images.forbesimg.com/imageserve/57e196d24bbe6f6781c5301d/416x416.jpg?background=000000&cropX1=13&cropX2=660&cropY1=237&cropY2=885","Chief executive officer, Providence Equity Partners","RI","Rhode Island",NA,NA,NA,"http://www.forbes.com/profile/jonathan-nelson","http://i.forbesimg.com/media/lists/people/jonathan-nelson_200x200.jpg"
"1285",2000,"Billionaires","Jorge Horacio Brito","Brito",0,65,"banking","Finance and Investments","M","Argentina",2018-02-13 23:10:01,1354.279,1677,1677,"//specials-images.forbesimg.com/imageserve/58a6547d4bbe6f0e55870142/416x416.jpg?background=000000&cropX1=26&cropX2=557&cropY1=119&cropY2=651",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jorge-horacio-brito","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1286",2000,"Billionaires","Jorge Moll Filho","Moll Filho",0,73,"hospitals","Healthcare","M","Brazil",2018-02-13 23:10:01,2582.663,929,929,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jorge-moll-filho","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1287",2000,"Billionaires","Jorge Paulo Lemann","Lemann",-610.949,78,"beer","Food and Beverage","M","Brazil",2018-02-13 23:10:01,27083.139,29,29,"//specials-images.forbesimg.com/imageserve/58a0f8a1a7ea431f32195c67/416x416.jpg?background=000000&cropX1=2&cropX2=617&cropY1=98&cropY2=714",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jorge-paulo-lemann","http://i.forbesimg.com/media/lists/people/jorge-paulo-lemann_200x200.jpg"
"1288",2000,"Billionaires","Jorge Perez","Perez",0,68,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,2991.26,797,797,"//specials-images.forbesimg.com/imageserve/57e084a331358e16c589ba3c/416x416.jpg?background=000000&cropX1=140&cropX2=647&cropY1=102&cropY2=610",NA,"FL","Florida",NA,NA,NA,"http://www.forbes.com/profile/jorge-perez","http://i.forbesimg.com/media/lists/people/jorge-perez_200x200.jpg"
"1289",2000,"Billionaires","Jorge Rodriguez Rodriguez","Rodriguez Rodriguez",0,72,"processed milk","Diversified","M","Peru",2018-02-13 23:10:01,1543.831,1510,1510,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jorge-rodriguez-rodriguez","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1290",2000,"Billionaires","Jorn Rausing","Rausing",2.098,58,"packaging","Food and Beverage","M","Sweden",2018-02-13 23:10:01,7186.604,232,232,"//specials-images.forbesimg.com/imageserve/58a2883b31358e1a35ab540d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jorn-rausing","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1291",2000,"Billionaires","Jose and Francisco Jose Calderon Rojas","Calderon Rojas",0.504,NA,"beverages","Food and Beverage","M","Mexico",2018-02-13 23:10:01,2331.525,1055,1055,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jose-and-francisco-jose-calderon-rojas","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1292",2000,"Billionaires","Jose Isaac Peres & family","Peres",0,77,"shopping malls","Real Estate","M","Brazil",2018-02-13 23:10:01,1453.041,1585,1585,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jose-isaac-peres","http://i.forbesimg.com/media/lists/people/jose-isaac-peres_200x200.jpg"
"1293",2000,"Billionaires","Jose Llado Fernandez-Urrutia","Llado Fernandez-Urrutia",0.765,83,"construction","Construction & Engineering","M","Spain",2018-02-13 23:10:01,1326.674,1694,1694,"//specials-images.forbesimg.com/imageserve/58a27d814bbe6f0e5586bba4/416x416.jpg?background=000000&cropX1=145&cropX2=641&cropY1=81&cropY2=577",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jose-llado-fernandez-urrutia","http://i.forbesimg.com/media/lists/people/jose-llado-fernandez-urrutia_200x200.jpg"
"1294",2000,"Billionaires","Jose Luis Cutrale","Cutrale",0,71,NA,"Food and Beverage","M","Brazil",2018-02-13 23:10:01,2440.117,1000,1000,"//specials-images.forbesimg.com/imageserve/58a0f8eb4bbe6f0e55869e9b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789",NA,NA,NA,1000,NA,NA,"http://www.forbes.com/profile/jose-luis-cutrale","http://i.forbesimg.com/media/lists/people/jose-luis-cutrale_200x200.jpg"
"1295",2000,"Billionaires","Jose Maria Aristrain","Aristrain",9.921,55,"steel","Metals & Mining","M","Spain",2018-02-13 23:10:01,1213.728,1800,1800,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jose-maria-aristrain","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1296",2000,"Billionaires","Jose Roberto Marinho","Marinho",0,62,"media","Media & Entertainment","M","Brazil",2018-02-13 23:10:01,2487.786,973,973,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/jose-roberto-marinho","http://i.forbesimg.com/media/lists/people/jose-roberto-marinho_200x200.jpg"
"1297",2000,"Billionaires","Josef Boquoi & family","Boquoi",0,84,"frozen foods","Food and Beverage","M","Germany",2018-02-13 23:10:01,2082.003,1171,1171,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/josef-boquoi","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1298",2000,"Billionaires","Joseph Grendys","Grendys",0,56,"poultry processing","Food and Beverage","M","United States",2018-02-13 23:10:01,2933.842,817,817,"//specials-images.forbesimg.com/imageserve/55fb1bb3e4b0ffa7afe4b5c5/416x416.jpg?background=000000&cropX1=63&cropX2=411&cropY1=100&cropY2=448",NA,"IL","Illinois",NA,NA,NA,"http://www.forbes.com/profile/joseph-grendys","http://i.forbesimg.com/media/lists/people/joseph-grendys_200x200.jpg"
